exon_id,n_exp,slope_exp,pearson_exp,spearman_exp,n_mean,slope_mean,pearson_mean,spearman_mean,n_prod,slope_prod,pearson_prod,spearman_prod
GALT_e4,135,0.970840921010986,0.75612867943339,0.7646668617695834,135,0.43772665285804224,0.8405830428579817,0.8103550873085553,135,0.8714607365858995,0.8406055842595117,0.8105584949748673
GAMT_e5,249,0.5515200378579,0.6999882525820675,0.6997906528936495,249,0.04223762474561834,0.21653269125916302,0.26736608668217654,249,0.06138811801739529,0.20483796194051943,0.26262073511705025
GBP5_e2,311,0.3725120011065947,0.589547474851666,0.6194216324243123,311,0.19519752202238091,0.6733992227824752,0.6600285542324948,311,0.28522201905652145,0.6510360719619116,0.6543244956557301
GCNT1_e2,218,0.3507055993111045,0.4225914431652848,0.41549075126732454,218,0.06918545104111422,0.504209743960155,0.47599987954573425,218,0.09667868971161697,0.507154935597647,0.4805515859505452
GDPD2_e2,225,0.7521815899195032,0.6132575701829847,0.6285882848714708,225,0.2929559459568176,0.5786612363285403,0.6162147896932955,225,0.46605390383433914,0.566893287836167,0.6164623670566128
GFPT1_e9,120,0.7755149991397956,0.5891398878207807,0.49120077783179383,120,0.568848323526732,0.8688430323555105,0.8636224737829015,120,1.127236542026754,0.8693246688115631,0.8641780679213833
GIT2_e16,256,0.6575602953004588,0.5329126275177936,0.5332957579852021,256,0.6257108895962556,0.6593374688230385,0.6406769713959553,256,1.079314356397147,0.6522126547439385,0.6396784589720395
GLB1L3_e13,308,1.207592062572603,0.7990239038572882,0.8204440005142071,308,0.9630425637032063,0.831686674030499,0.8504455778178618,308,1.8071081522355334,0.8338343087874817,0.8503827393939315
GLE1_e10,69,1.1809005714863225,0.6250804214291381,0.5840701497990501,69,0.6473466513679992,0.7401335982851911,0.6749360613810743,69,1.2509641631784072,0.7412709208030608,0.6749360613810743
GNAO1_e2,117,0.03781827190923113,0.27234846677961444,0.17636700822482956,117,0.25310993300066714,0.6326557469466133,0.6929872543410708,117,0.37125833813118564,0.6455600702943503,0.700944873649386
GNAS_e4,152,0.03166983215559626,0.16068652265529018,0.1441306600582753,152,0.12582575016266265,0.4647145544834345,0.4792630428925569,152,0.16818086523930031,0.47319430419882147,0.5004771290053558
GNAT2_e7,374,0.2705224196007848,0.5794489891829985,0.5299630198744378,374,0.026963550217841564,0.26763433954232596,0.2310090388281934,374,0.04201276967528311,0.27452984538559877,0.24018346037750546
GNPTG_e4,153,0.5560736751819277,0.6184331494703057,0.5736170084446148,153,0.33930646800178427,0.6672393467735431,0.5732300112164195,153,0.6143736192381696,0.6673607239681514,0.5736241901958619
GOLIM4_e7,239,0.9901751550535174,0.7590710820087707,0.7366161527372455,239,0.45820250604505697,0.6539616474700325,0.7113208044724165,239,0.887438527914393,0.6597383686558307,0.7110910989177545
GPAA1_e4,123,0.652561268849529,0.7203789227454922,0.7017515574415396,123,0.5402471207357278,0.7488608747013743,0.7840412222207892,123,1.0469615465575302,0.7507564154511768,0.783841302188802
GPC5_e4,383,0.039526976938384854,0.12929315139460099,0.12294839398483894,383,-0.018173467249069555,-0.046909632485081905,0.0031950476921137594,383,-0.020052863514809373,-0.03759555812900674,0.0038238687908591484
GPHN_e17,321,0.04353360724714513,0.1593880557731491,0.11872833953277685,321,0.019577288997467593,0.12517897684344478,0.05715640562297411,321,0.031850816285339235,0.151593700891917,0.08491649687321934
GPR179_e6,314,0.45832407311544904,0.6101823674152717,0.582060812575363,314,0.012746258541461676,0.1638200527769682,0.17534045656166505,314,0.016742686917100104,0.16357847762761737,0.17427760170063497
GRIA1_e14,332,1.166798409904719,0.8086884793944064,0.813202250760393,332,0.616362070459589,0.7641824289278071,0.7463393411170852,332,1.1362827893186207,0.7657997872960542,0.7462822826249985
GRIA2_e14,282,1.199462997842725,0.8020509384010661,0.8206294392014517,282,0.6953980228914355,0.7261793658377241,0.7349578156243123,282,1.2278031478341735,0.740199856525045,0.735581213568517
GRIA4_e15,331,0.4258843457637785,0.6674309520566483,0.7426375648157034,331,0.4271804862864747,0.7698527185440167,0.7990585450263554,331,0.5718970371251306,0.755654561676991,0.797956965605009
GRIN1_e19,301,0.8484453026261234,0.7845593580617474,0.7574125448092734,301,0.5273972024525885,0.7490539737802517,0.8197077775423792,301,1.0266456318373982,0.7548722819689243,0.8197742227397226
GRK4_e3,320,0.3569845624492654,0.6261917030796911,0.6119820305796965,320,0.5151255475589052,0.8018452814941772,0.838323798457013,320,0.7713199504778938,0.783203772351746,0.8386354714088161
GZF1_e3,273,1.0194336644515194,0.7563866101312916,0.766623705202877,273,0.4552756741494135,0.7220388223468706,0.7031203876357396,273,0.779239177544889,0.7182405184852071,0.7041879127262658
HEXA_e4,129,1.0492565378794099,0.8518699705032078,0.8525995080500897,129,0.9456616166697467,0.8719548769835195,0.8639982110912344,129,1.7103203964065632,0.8729638745229573,0.8639199463327372
HFM1_e3,316,0.9660599468951331,0.8249774542426366,0.8091140787695242,316,0.7508490501757062,0.8428206988616049,0.82758851491408,316,1.3281264679043783,0.8477060669907819,0.8301958403347993
HHLA2_e2,249,0.7410728379134709,0.7567437506689783,0.7700386261248933,249,0.030715703223814696,0.2557035540865164,0.2174501856023753,249,0.04443150478491478,0.2573708518211756,0.2188936505713066
HMBS_e10,105,1.147425238849033,0.8085113455893561,0.8496267883060336,105,0.5276746130565748,0.805136060011631,0.8064171677379224,105,1.0349708457427809,0.806140935937068,0.8065830396019075
HMBS_e2,148,0.4894905603541027,0.6838845305609978,0.706012787967878,148,0.6568680231859121,0.7332013803411075,0.7442681755347553,148,1.1140138665835102,0.7262969796933023,0.7440053454470029
HMBS_e4,138,0.8796606629330346,0.6737427854247126,0.6909602752580544,138,0.3838059901599298,0.6078874789657728,0.5686421348481353,138,0.7458758583556666,0.6103427942980264,0.5686421348481353
HPS1_e11,138,0.3162765814084212,0.6751201024726721,0.690810375158702,138,0.1438660763284083,0.5641552751167649,0.5946137855221534,138,0.2272766644789233,0.5509120927911432,0.5946137855221534
HS6ST2_e4,249,0.6795419298917755,0.7262738560847116,0.7483029048392882,249,0.6458696910641099,0.8330118895194302,0.8602254178002332,249,1.0505621419580353,0.8220535751806102,0.8606816945200155
HYDIN_e16,394,0.16841287094314925,0.39828849935570465,0.40575334068194385,394,0.01027874940072828,0.030875320283584376,-0.005938654892805463,394,0.015436539253911403,0.03483910281936713,-0.006116804048663948
HYDIN_e58,271,0.021115454968964227,0.07836713597489474,0.09723527352879449,271,0.08366078212642444,0.3238808658560348,0.3913105215179535,271,0.1138561512315586,0.3372695759679375,0.4004887516632568
IFT43_e4,271,0.5086960483301011,0.697932611345141,0.6458223640825913,271,0.8465973327732704,0.7922041728966897,0.7905131023523024,271,1.4726151764376467,0.782002576246351,0.7904461751720893
IL21R_e2,380,0.4958930666200445,0.6152093914022464,0.618936440018679,380,0.14973797184052604,0.5369534934505886,0.5564807942205873,380,0.2941393446182113,0.537467333327945,0.557319461384791
INTS3_e27,283,0.2387058491900448,0.32441760157662086,0.32552782824862386,283,0.3053174130439808,0.6275230897206573,0.6000724557018821,283,0.6068697367636141,0.6277186491021509,0.6000724557018821
INTS6L_e11,317,1.884491728848614,0.850550068235696,0.855410203883283,317,0.7795411893416001,0.8638082615998682,0.8538918444976384,317,1.4396334199744463,0.8682507841836269,0.8585826451301356
IQCH_e5,285,0.7020920963578116,0.7181017926211654,0.7611574489261664,285,0.6878084263739577,0.822454824828522,0.8355032920026275,285,1.1988646544161028,0.819828295555363,0.8350508503133122
ITCH_e7,299,0.32533959614259944,0.5051533988975926,0.5636465093143976,299,0.09273696099392746,0.41956764388958007,0.4628563828928181,299,0.18400196011171172,0.41945642513105014,0.4628563828928181
ITGA2B_e11,147,1.0222258323283817,0.728937471540592,0.6668807471155808,147,0.6066415370037008,0.7320735313175738,0.6535894747789786,147,1.139049355479544,0.7296645075337969,0.6535894747789786
ITGA2B_e6,126,0.917334041343634,0.6332030843571915,0.6269186351706038,126,0.317640124085417,0.5878764783984254,0.5514248990255907,126,0.6272165909844121,0.5883542545152277,0.5526367493620754
ITPR1_e25,404,0.3528115215011545,0.6510300667757538,0.7109192444490503,404,0.3764732959794638,0.670220332929541,0.6767211947651971,404,0.6185108616661736,0.6734959240019381,0.6787867758375379
JAK3_e9,275,0.5174701756429713,0.6231731554624109,0.6165563601742593,275,0.07544659246616822,0.3890342690355916,0.38489519337824607,275,0.0879307759524407,0.38483871455304475,0.3760601473624904
JMJD1C_e4,290,0.2752008938003219,0.46976440967786237,0.40040976352125784,290,0.3323127472730219,0.48857161942249994,0.44197768378387636,290,0.41221804628035486,0.4956680617448903,0.440599932775087
KALRN_e37,276,0.12735069433080018,0.3245187928523916,0.22112403172682443,276,0.02983399110669903,0.23278217878706528,0.23810077976351926,276,0.03670826207762181,0.23818349564617888,0.2545232357708484
KCNJ1_e2,384,0.1137552401691551,0.5761457798773542,0.4844388064211674,384,0.1571060332990772,0.6807717642748733,0.6651860544937435,384,0.24330657820374038,0.6715494283565315,0.6650326170642856
KCNMA1_e21,305,0.8848815431979199,0.7331841718700284,0.7480403521503062,305,0.8910174870791899,0.8137143351827325,0.8073188531608847,305,1.5448936738579953,0.8101396425389505,0.8077020436190193
KCNQ1_e14,129,0.1681537795781965,0.32616043604547346,0.3523130827111246,129,0.25942965245426747,0.7099264304778763,0.6739369240213158,129,0.4017989762645963,0.7005499136923584,0.6741549478865443
KCNQ1_e7,318,0.1129670155489125,0.3852551127957318,0.41564349484007,318,0.11302066919151983,0.655561144854244,0.6779491003209985,318,0.15156404548352817,0.6632279208022567,0.6847833276690741
KCNQ2_e6,263,0.12288268591189987,0.3612722021241058,0.33979542278059305,263,0.0239108700848625,0.23763118911645753,0.2390037303773135,263,0.03699442996350487,0.23568865656282437,0.23948999088331516
KCNQ2_e9,71,0.27444015325396376,0.30375424260484335,0.3308517773306506,71,0.3343948300109152,0.8350115478344328,0.8385982562038898,71,0.6660777296058625,0.8349244413224581,0.8385982562038898
KCNQ4_e6,319,0.8124524095211909,0.6292247460312114,0.6533772993434672,319,0.28363541874550185,0.6248825893861499,0.6300529496808392,319,0.4632687603353561,0.6132701934876125,0.6292563108681886
KCNQ5_e9,69,0.8316695381255798,0.6237959243096683,0.5484106686152722,69,0.2857999705510239,0.6116073025236634,0.5759590792838876,69,0.562585630369707,0.6108810819357025,0.5759590792838876
KDM6A_e16,294,1.3178408698623032,0.7500401239874753,0.6953851130317344,294,0.08064052550135654,0.2510803698553967,0.20652470849587293,294,0.1388457767704693,0.2477270872039472,0.2184992164096316
KIF5A_e27,72,1.8040556708177218,0.7562128053733548,0.7993761656698181,72,0.5432623050900814,0.8385797728692068,0.7752267026818446,72,1.0791681817196954,0.8386130773157641,0.7752267026818446
KLC1_e14,379,0.20636652169926767,0.590559630892063,0.5014300265681976,379,0.3057369680189503,0.723197423311441,0.714694372119626,379,0.567858479262043,0.7255206661126987,0.714561824033369
KTN1_e40,240,0.8444221963412039,0.8294720128965231,0.8418488168197362,240,0.9834509882966891,0.8651376289535353,0.8464593236122621,240,1.5782015429096004,0.8655202574835754,0.8461641795352937
L1CAM_e24,259,0.4831861079055177,0.7251271406267442,0.7224916809684528,259,0.10241266874707382,0.5620100276830735,0.5426665237022672,259,0.15229820426278196,0.5641434001009628,0.5426354420772571
LAMA2_e53,9,0.13753752780889256,0.06631258864595875,-0.26666666666666666,9,0.29073367949031764,0.4479003397936907,0.3666666666666667,9,0.5793867821914783,0.4480372871137527,0.3666666666666667
LCA5L_e7,401,0.263879894663854,0.605255155700757,0.5657762151414126,401,0.22761759836689405,0.723340841237853,0.7033945075364999,401,0.3022019275099014,0.7090592011240532,0.7047902517907576
LCA5_e2,302,0.2482014482827376,0.43947232772233263,0.618782317094787,302,0.9207781685238696,0.8611457391196641,0.8668971183303665,302,1.708430734185862,0.8654185803973675,0.8668645369291468
LCA5_e4,401,0.00919689109740771,0.05526650334790282,0.07271390552102673,401,0.06652576240989402,0.3560258105438599,0.34276751772148445,401,0.0891942382398294,0.37770663870197646,0.36490541740108495
LDLR_e2,288,0.018065259906638764,0.058329611965009014,0.015251945833766127,288,0.061917443054849364,0.2954607011129974,0.36108403276270884,288,0.09354361898441316,0.30304150597700996,0.373054157686079
LDLR_e3,272,0.041804392713542374,0.132924921593645,0.13165713222561262,272,0.059860793424885886,0.3644626559781367,0.38660275962238444,272,0.07539286178891078,0.3605015471709011,0.3779603322474773
LDLR_e7,223,0.05416181564616233,0.16793297129195853,0.13940529346444208,223,0.00130368136547359,0.014473723731267627,-0.05207877368399032,223,0.003579472294910866,0.026677085077448506,-0.05207877368399032
LEMD1_e3,299,0.9193344773894626,0.731872196472955,0.7274852926949731,299,0.1837965133612939,0.6595274227898899,0.6631591931123201,299,0.23824579488496647,0.6522727896601904,0.665223287910307
LIMCH1_e12,291,0.6729968877406493,0.7056862512903413,0.6799596491728062,291,0.3443037337996197,0.48919829806511417,0.5120579520930388,291,0.6739088084613348,0.4885434631055458,0.511889945369848
LMO7_e29,314,0.9081712746373277,0.7908540321829767,0.7641344973308098,314,0.2690077711391052,0.580270062778478,0.5809840405564688,314,0.4315867988020455,0.5733756308950199,0.578469600794053
LOXHD1_e34,363,0.08149055330078,0.22848191584720765,0.18418001642382142,363,0.07868826619593704,0.481359684514986,0.48377627635123555,363,0.11017673631509776,0.4705823796844445,0.48531559104231575
LRP1B_e32,434,0.09830536891146813,0.3229154995597399,0.3050883086781504,434,0.12312589518598016,0.6801678381304317,0.6553466199555188,434,0.17284530250715058,0.6942939873588619,0.669920833597262
LRRC7_e22,408,0.3305128541360851,0.5857118115115746,0.6151621602472718,408,0.3310925362494026,0.7076060266525888,0.716285540602873,408,0.6224092238851304,0.7093149439017649,0.7174257937521429
LRRFIP1_e21,270,0.9122726406906254,0.7629697493017952,0.7841137232834601,270,0.06759588187033597,0.34485656494110095,0.4060423905820114,270,0.10576909429362229,0.3102817169723961,0.39639814032442394
LRRFIP2_e15,258,1.0677449156917023,0.7819612959689854,0.8481277922052513,258,0.7257900545557873,0.8133649610669282,0.8048908437922163,258,1.2204746993898457,0.8069520355415263,0.8055274158343011
LSMEM1_e3,372,0.31694380834726277,0.5063900643724673,0.5314503319884459,372,0.18342357371492263,0.6007348463042476,0.6069753242825252,372,0.2242030323910776,0.6029516853586546,0.6093777509060408
MALT1_e7,87,1.49891856987724,0.7981982707342271,0.8190930961580519,87,0.5271807530128787,0.8427192477180753,0.8269300867536632,87,1.03886927436914,0.8437643245342548,0.8269300867536632
MAP3K3_e3,267,0.4129983442997309,0.5735547185148517,0.5490561309328003,267,0.30247052571572414,0.7068306755157663,0.673649628220397,267,0.417017295851942,0.7078870971257942,0.6749715821257867
MAP7D1_e6,234,0.3581329463926577,0.5962857045784464,0.6144370913028598,234,0.08565048381374209,0.3208971974743213,0.29987297568419274,234,0.09878432028765477,0.32138504442307064,0.3010127996297218
MARCHF7_e3,246,0.803676965487981,0.7249620833506348,0.7081296110821141,246,0.35203572459924654,0.7226972543496128,0.7234994596178598,246,0.5751708268387049,0.723068155408812,0.7220549474843003
MCTP1_e18,309,0.20521255045667758,0.38650989074235265,0.4616770953321454,309,0.07108352951235006,0.27515841268547514,0.20826823872740258,309,0.10895043031002503,0.29104782370579835,0.21567267479429214
MDH1B_e2,326,0.6925533217045775,0.7932940663977226,0.8295245428256559,326,0.21557757683525433,0.7224142225098062,0.7770781746612548,326,0.29960403984610484,0.7008203336287058,0.775653981675044
MECP2_e3,152,0.012331332933633662,0.06668974840363658,0.09512280551891207,152,0.17366368628830642,0.6770825836032119,0.6789173599418049,152,0.24869042663735486,0.6853653395243657,0.6823898269731473
MEF2A_e5,400,0.058479682132902104,0.20648358998184405,0.14733908696712547,400,0.10689702484454795,0.5094844316665954,0.5606614789862989,400,0.1424026874801234,0.5000998313377607,0.5651708988212842
MEF2C_e6,350,0.04566613054763035,0.14232049338558064,0.13481764249094336,350,0.20808972695851857,0.6513131217586903,0.624444248535626,350,0.30011244029146167,0.6348939760070675,0.6296730070774225
MEGF8_e41,362,0.7527684280868199,0.7405856878946524,0.73248321361597,362,0.8550506932570892,0.6914628610974501,0.6921112850382145,362,1.5839746739193663,0.6869998153322653,0.6922316133094009
MEIKIN_e11,329,1.1537339115192016,0.7987450090244999,0.7774313394610568,329,0.37134910998070536,0.7766011498349789,0.74697050622247,329,0.5787089148888591,0.7588032155886493,0.7432635835941371
MELK_e3,246,0.9393608388712379,0.7918810877504291,0.800253515052708,246,0.1839256425262165,0.6491052516157994,0.605583781758846,246,0.2369432894133282,0.6416717891909486,0.6136723821165575
MEN1_e5,111,0.4643251496288635,0.5380166524697664,0.6025241368129116,111,0.4441641800458316,0.627340122881203,0.7381378074293985,111,0.8375299412240726,0.6411357366992395,0.7387871595032682
MET_e7,297,0.2079333277954943,0.4255592998538479,0.4910840843709999,297,0.21686503977910943,0.647584208343508,0.6856080559340282,297,0.3125897009651466,0.6405009903534116,0.685674781637805
MGAT4D_e10,312,1.439219148252187,0.8229176195826852,0.8170487580097102,312,0.20832640348386133,0.4367043484776297,0.649404020478752,312,0.4068184814064998,0.4431940438247967,0.6493380365025855
MGAT4D_e6,324,0.8668405325107176,0.7160702875921755,0.7244680832296932,324,0.449883513209765,0.6995704738640472,0.6933190512694759,324,0.8175425229892016,0.7061554207243533,0.6935360342064141
MKS1_e10,116,0.560250949949654,0.6318983612057699,0.668481144043363,116,0.5354106550200368,0.7461940730368721,0.7391524974202058,116,0.9378942925811669,0.7439061627287065,0.7382145012721338
MLH1_e14,273,0.014170714419434792,0.04882631578979096,0.030801043284458204,273,0.11365550770537346,0.2939547957827257,0.3562769823088074,273,0.14893435283545978,0.28938806558552993,0.35968330259173414
MLH1_e17,267,0.7387170190846298,0.8412131649810015,0.8107488047768364,267,0.15947027033967334,0.49820695507850404,0.4367179944468063,267,0.2337147053720925,0.487239877813283,0.43600539800508553
MLH1_e18,327,0.0980770014811151,0.2885614363309271,0.20355455006743925,327,0.06684675175734307,0.5075415206687455,0.503574824171418,327,0.08744005131883793,0.5042946098696799,0.5008830542203736
MLH1_e2,244,0.1620010339966472,0.3573607425780447,0.3107911357244877,244,0.05213119872553126,0.3192015078733847,0.3028667017808508,244,0.05275614336415528,0.25547286826473925,0.24276282230467064
MLH1_e3,270,0.5180447213624899,0.5813626385244504,0.5834257367160364,270,0.057178973574570115,0.433161647562904,0.305126358916354,270,0.07076015004648928,0.4178683480015629,0.2922985541823842
MLH1_e7,117,0.04461975053832736,0.23115800566121844,0.19895209497582292,117,0.23030709263149995,0.7573375867550549,0.7722245534975776,117,0.3058317058379267,0.7544080423155399,0.7776968108194493
MLH1_e9,306,0.5250593755303103,0.698730052491216,0.7305811710030929,306,0.11522215554166067,0.5375589824219082,0.4011921256847665,306,0.16877085177465895,0.53102428867101,0.3983416453361645
MPDZ_e27,285,1.3189007356002194,0.8440638847699594,0.8262432156427707,285,0.891524274228094,0.8695341624482198,0.8417125048405311,285,1.604892067164378,0.870205073636055,0.8416944704538606
MPDZ_e33,266,0.7692342955877253,0.8399119278945579,0.8327527531995136,266,0.11478472981593026,0.6141932780228211,0.46980097932916653,266,0.149365810346113,0.6075563089830652,0.4674683716674206
MRE11_e12,290,0.01068971981038009,0.06060755832296135,0.040609296903515585,290,0.12357005139227323,0.47697045101029034,0.49054879329939555,290,0.15872235947971577,0.48686738454825146,0.5057626623523436
MS4A1_e2,253,0.7497515179319153,0.7610965465739773,0.7808544894439878,253,0.3164974129558592,0.6941114799608846,0.7338095857488071,253,0.4426209391931304,0.6843335495437438,0.7338100548822503
MS4A3_e3,402,0.33169543230343784,0.5332415936489439,0.71176250585379,402,0.01688859713338808,0.27330479048527834,0.3671005443624341,402,0.023132501656811046,0.2822624599837755,0.38195103927719337
MSH2_e11,282,0.4627854334549039,0.8397737042705551,0.7947589595778829,282,0.07734698122471906,0.5880728031407951,0.5323040972237415,282,0.10161162189987248,0.6172617189134737,0.5649813245898997
MSH2_e6,390,0.018825277304120046,0.1127427477836459,0.05303472330782681,390,0.08602648977102469,0.4159816808309391,0.42654429245600006,390,0.11917512900091523,0.42584158531354593,0.43739357211685764
MSH2_e8,303,0.08126103539516671,0.17901877709207392,0.18619193142654475,303,0.11041574014161762,0.4844009564436146,0.48318618673384167,303,0.14207228813553138,0.4780450088681568,0.5039157171217558
MSH3_e11,243,0.32601133787798336,0.7402811092738402,0.645192598191386,243,0.172724624048174,0.7282229574331459,0.612878048391862,243,0.22542154903156295,0.7260399788516628,0.6102384035536205
MSH3_e13,387,0.055053779193119434,0.257211795883856,0.17953130792232783,387,0.055523003098391525,0.4264861810729932,0.40877235570999526,387,0.0887745387567745,0.4520169821105129,0.4466169882808225
MSH4_e19,255,0.7683275020749766,0.7765053784884872,0.7795999305233905,255,0.4203274477818326,0.760850334507364,0.7417738324801636,255,0.7156593865910926,0.7602871438863771,0.7425217001940672
MSH6_e6,320,0.14819148638907345,0.4454427792104121,0.3908259959959949,320,0.08475386802969267,0.4389193040949578,0.3957548018630373,320,0.11207652346831579,0.4425391292469621,0.40393548545471575
MSH6_e7,258,0.09287894905506597,0.4587157028800086,0.39654378475924634,258,0.08721166753389172,0.4019405485736592,0.43442872820032574,258,0.11385753339702052,0.4051554872515992,0.4393697181000687
MUTYH_e4,108,0.967964469144163,0.6970436772436449,0.701372812407709,108,0.8803511891922935,0.8419210224592744,0.8349977492896425,108,1.5826869622283433,0.8402502012930909,0.8347976859362467
MUTYH_e6,114,0.8134575407532653,0.523944866007955,0.543443834673255,114,0.3842634165533882,0.5581513887128958,0.5888459123954558,114,0.7271354315007487,0.5608497440210028,0.5891618233733624
MYBPC3_e7,135,0.6473790185023721,0.6331521930680569,0.6342551946151596,135,0.5295579315981883,0.6219158314173798,0.6519021994319767,135,1.0069718434861656,0.625115354713286,0.6515558904878143
MYCBP2_e18,310,0.5883649431294445,0.7551329945264551,0.7748882729693384,310,0.5557594601701615,0.7644459960179024,0.7726487749468693,310,0.8239507282942872,0.7439288405551393,0.7708739899648275
MYH11_e17,236,0.09451597719141501,0.22792519975963943,0.16134021159747858,236,0.1364933625057498,0.34512974869382224,0.3611684442608978,236,0.16705935761239557,0.3472289238275717,0.35507072880425106
MYH7_e6,72,1.499785641158941,0.7942628808788837,0.8326580487491159,72,0.8100874626441668,0.7663281432451814,0.7568714778644943,72,1.5341093751256323,0.7673945566771267,0.7570322612009145
MYO6_e29,78,1.7035906668260243,0.8272341019229932,0.7940287560540723,78,0.7202917911220443,0.8355236965099043,0.7675236156248814,78,1.392721599245517,0.8360511268869597,0.7674730332958181
MYOM1_e30,317,0.149246829229197,0.5174222079535162,0.508928896005602,317,0.07639193676061264,0.49209419838558066,0.5365306000165639,317,0.10641251107720866,0.5147180591468365,0.5710352827057416
MYRFL_e16,246,0.5874621766119968,0.419354502060429,0.5953542248856432,246,0.7239214308339574,0.6476468529785218,0.6676625902720046,246,1.1647022795708402,0.632733911029276,0.6677665758204316
N6AMT1_e4,240,0.9237677664658853,0.8138061694124036,0.8392253678238615,240,0.18516378590536126,0.6289718530804156,0.7664490987559143,240,0.21178085341760175,0.6151770933870991,0.7698850527879665
NBN_e2,387,0.5834944786728391,0.6553772909740555,0.776882422107301,387,0.3773698774222593,0.6833004883174608,0.7401416866185293,387,0.5038452394343473,0.6491628190023938,0.7383135257674674
NBN_e3,432,0.6392867020265106,0.6466270442665845,0.7133201184354544,432,0.1906392471995908,0.5592397271315278,0.5907037697842665,432,0.26589634847878274,0.5440068903711158,0.5902584703455468
NBN_e5,299,0.33287892607737507,0.5524276028093158,0.733375749184651,299,0.06145852365830322,0.33744493332665265,0.4568417498178477,299,0.08210436890196367,0.33041973559485166,0.4906972076526216
NBN_e6,320,0.5192868790998023,0.6141086058706454,0.7672135319987747,320,0.1575514541972762,0.3611270582121496,0.5429411653521006,320,0.21855530573532087,0.33553754336412644,0.5696678439732018
NCAM1_e9,78,0.4482968650259722,0.514371468510562,0.49880499247587845,78,0.5280195083741399,0.8216302025877613,0.8087735049760366,78,0.8775289309603609,0.820913957031612,0.8089252519632265
NCF2_e4,389,0.252822148137727,0.5880339038970688,0.6020536310081148,389,0.1463526758206337,0.28610154465556004,0.3279246449154204,389,0.17634565817916656,0.28191910381775037,0.33134261145068145
NDRG2_e3,114,0.460799868909838,0.5007906576120496,0.4896660658957899,114,0.4959610609992475,0.7610871017901777,0.7176215905354634,114,0.9293389430478036,0.7625823888512169,0.7180590066214408
NDUFS7_e6,129,0.20579792931286453,0.47601761644060975,0.6007723065361226,129,-0.015632274574413945,-0.11405240847866618,-0.11594952352163126,129,-0.01749224914857425,-0.09312672288917827,-0.12266666671458895
NEBL_e12,319,0.09239870403171895,0.20066707632296782,0.24214950486438144,319,0.08119524890855523,0.3811945051206385,0.3533088696796411,319,0.11159065887477744,0.3653827292748748,0.3847512391999306
NEBL_e25,117,0.7964822032814475,0.642089775444427,0.5431446597431402,117,0.3443047458012913,0.8030109526688781,0.8115362136402463,117,0.6332903402063912,0.8031389228635272,0.8119108633427744
NEBL_e3,303,0.4132549632949867,0.5153839697631938,0.7724084350866671,303,0.2602364590563929,0.544025835488338,0.5430303036073861,303,0.3956347777802181,0.5144036287360053,0.5425646243718991
NEBL_e7,292,0.0635822304705737,0.2119659509268867,0.2056941357699439,292,-0.019891509420444573,-0.14914144631852075,-0.24119206872041457,292,-0.010360959802213495,-0.05005857984787065,-0.18067503632260126
NEB_e116,299,1.0356230368805475,0.7165341621976713,0.7001943839644452,299,0.6853212964770002,0.6861357076570578,0.6878564035756561,299,1.1280408344629724,0.6776149453499829,0.6875583180345333
NEB_e13,296,0.0038568994791061584,0.019999588632936778,0.02164988964871874,296,0.08274494489929698,0.3154983200770254,0.32906380123184303,296,0.10330672149483944,0.32557988623460216,0.3323671408371248
NEB_e4,114,0.24576631529694484,0.7991747147505216,0.8106899631250563,114,0.33187038378240186,0.7174490768111993,0.7549301137883645,114,0.4131437195799733,0.6936823033569611,0.7402602663577128
NEK10_e11,78,1.9271802575516597,0.6652329844868818,0.7256161559959028,78,0.854959345937022,0.7619858389345339,0.7682317682317683,78,1.6036685018009669,0.7630677369267579,0.76856055337068
NEK1_e9,103,0.7203717185726014,0.5370168005309485,0.6415125422835303,103,0.564889550800252,0.5819186208750001,0.6420761876617241,103,0.8053139520805396,0.5475448167402363,0.6398906113669569
NF1_e12,381,0.0200547250617373,0.13370778873004815,0.15664649124895633,381,0.10590496591969137,0.5959924507272469,0.600858543255684,381,0.14870434196585408,0.6026708177262753,0.612482055390426
NF1_e13,390,0.018557156037468183,0.07610895623102,0.1686380476023632,390,0.0529865326962396,0.282127827765386,0.33322876207777125,390,0.07622378096663487,0.2779516860995627,0.3390713333958513
NF1_e14,303,0.031385528167261284,0.1356455849160667,0.1103369303835446,303,0.06309268582857053,0.22137309454721524,0.23875272997625502,303,0.07951255676059332,0.2397216380873628,0.2610372412633708
NF1_e20,240,0.41876019189330144,0.6116524510905357,0.5689040974895743,240,0.11858720494134165,0.5769531976249767,0.5418990582393581,240,0.1658037269923249,0.5932407499396422,0.5588630780526028
NF1_e22,404,0.6177792484824418,0.7774640592965173,0.8059390661811879,404,0.17440181707522312,0.6861698278411223,0.6688123562034215,404,0.28315786655314246,0.6790015147423547,0.6677364479850141
NF1_e29,300,0.07902605135226662,0.45779742499329745,0.3646462750821095,300,0.043808209866937245,0.34080525620974145,0.2749163583049603,300,0.06017360151984484,0.3291208488292708,0.27145452160983974
NF1_e3,240,0.6446051017810954,0.838972643975669,0.7978133300925362,240,0.345321077660453,0.8198653831004638,0.8045138809759931,240,0.40756905998497317,0.8138382647326747,0.804624996162313
